date,maxT,minT,weather,wind
2017-04-16,18,10,多云/小雨,南风4-5级/南风4-5级
2017-04-17,16,9,多云/小雨,南风4-5级/西北风5-6级
2017-04-18,18,9,晴/晴,西北风5-6级/西北风5-6级
2017-04-19,15,9,多云/阵雨,东南风4-5级/南风4-5级
2017-04-20,17,9,晴/多云,西南风4-5级/西南风4-5级
2017-04-21,17,10,多云/晴,北风5-6级/西北风4-5级
2017-04-22,19,11,晴/晴,西风4-5级/西南风5-6级
2017-04-23,20,11,多云/多云,西南风5-6级/南风4-5级
2017-04-24,16,9,阴/多云,南风4～5级/北风4～5级
2017-04-25,17,9,晴/晴,北风4-5级/西北风4-5级
2017-04-26,18,11,晴/晴,西北风4-5级/西北风4-5级
2017-04-27,20,13,晴/晴,西风5-6级/西风5-6级
2017-04-28,23,14,晴/晴,西北风4-5级/西南风4-5级
2017-04-29,25,15,晴/晴,西南风6-7级/西南风5-6级
2017-04-30,25,13,晴/晴,东北风5-6级/东北风4-5级
2017-03-01,3,-4,多云/晴,北风6-7级/北风6-7级
2017-03-02,5,-1,晴/晴,西风5-6级/西南风4-5级
2017-03-03,10,2,晴/晴,西南风4-5级/东北风4-5级
2017-03-04,8,-2,晴/多云,东风4-5级/北风6-7级
2017-03-05,2,-3,多云/晴,北风6-7级/西北风5-6级
2017-03-06,3,-4,晴/晴,北风5-6级/北风5-6级
2017-03-07,4,-1,晴/晴,西北风5-6级/西北风5-6级
2017-03-08,5,0,晴/晴,西北风5-6级/西风5-6级
2017-03-09,8,2,晴/晴,西北风5-6级/西南风4-5级
2017-03-10,12,5,晴/多云,西南风4-5级/西南风4-5级
2017-03-11,12,2,多云/阴,西南风4-5级/北风5-6级
2017-03-12,6,0,多云/晴,北风6-7级/北风5-6级
2017-03-13,7,2,晴/晴,北风5-6级/北风4-5级
2017-03-14,8,2,晴/晴,北风5-6级/北风4-5级
2017-03-15,10,3,晴/晴,北风4-5级/西南风4-5级
2017-03-16,12,5,晴/晴,南风4-5级/西南风4-5级
2017-03-17,12,6,多云/多云,西南风4-5级/西南风4-5级
2017-03-18,14,6,晴/晴,北风4-5级/南风4-5级
2017-03-19,14,5,晴/多云,南风4-5级/南风4-5级
2017-03-20,11,2,多云/晴,北风5-6级/北风5-6级
2017-03-21,8,3,晴/晴,北风5-6级/西南风4-5级
2017-03-22,11,4,多云/多云,西南风4-5级/东风4-5级
2017-03-23,9,4,多云/多云,东北风4-5级/东北风4-5级
2017-03-24,8,4,阴/小雨,东南风4-5级/东南风4-5级
2017-03-25,10,3,多云/多云,北风4-5级/西风4-5级
2017-03-26,11,4,多云/多云,西南风4-5级/西北风4-5级
2017-03-27,12,5,晴/晴,西北风4-5级/西南风4-5级
2017-03-28,12,5,多云/晴,南风4-5级/西南风4-5级
2017-03-29,13,6,晴/晴,西南风5-6级/西南风4-5级
2017-03-30,12,5,晴/多云,北风4-5级/北风4-5级
2017-03-31,12,6,晴/晴,北风5-6级/西北风4-5级
2017-02-01,-2,-8,晴/晴,北风6-7级/西风4-5级
2017-02-02,4,-1,晴/晴,西风5-6级/西南风4-5级
2017-02-03,6,0,晴/多云,西南风4-5级/西南风4-5级
2017-02-04,5,-2,雨夹雪/雨夹雪,西南风4-5级/北风5-6级
2017-02-05,1,-6,晴/晴,北风5-6级/北风6-7级
2017-02-06,0,-6,晴/晴,北风5-6级/北风4-5级
2017-02-07,-1,-5,多云/多云,北风4-5级/北风4-5级
2017-02-08,-2,-8,多云/晴,北风5-6级/北风6-7级
2017-02-09,-4,-8,晴/晴,北风6-7级/北风6-7级
2017-02-10,-5,-9,晴/晴,北风6-7级/北风5-6级
2017-02-11,-1,-6,晴/晴,北风5-6级/西南风4-5级
2017-02-12,4,-4,晴/晴,北风4-5级/北风4-5级
2017-02-13,5,-3,晴/晴,北风4-5级/北风4-5级
2017-02-14,6,0,晴/晴,南风4-5级/南风4-5级
2017-02-15,9,3,晴/多云,西南风5-6级/西南风5-6级
2017-02-16,6,-5,小雨/多云,北风6-7级/北风6-7级
2017-02-17,0,-5,晴/晴,北风6-7级/西南风4-5级
2017-02-18,4,-1,晴/多云,西南风4-5级/南风6-7级
2017-02-19,7,-6,阴/多云,南风6-7级/北风6-7级
2017-02-20,-2,-7,晴/晴,北风6-7级/北风5-6级
2017-02-21,2,-3,多云/中雪,北风4-5级/南风4-5级
2017-02-22,0,-5,阴/晴,北风6-7级/北风6-7级
2017-02-23,2,-2,晴/晴,北风5-6级/西风4-5级
2017-02-24,5,0,晴/晴,西南风5-6级/西南风4-5级
2017-02-25,7,0,晴/晴,西北风5-6级/南风4-5级
2017-02-26,7,1,晴/晴,南风4-5级/西南风4-5级
2017-02-27,9,3,晴/晴,西南风4-5级/西南风5-6级
2017-02-28,9,1,多云/多云,西南风5-6级/北风6-7级
2017-01-01,7,0,多云/多云,西南风4-5级/北风4-5级
2017-01-02,4,-1,雾/霾,北风4-5级/西南风4-5级
2017-01-03,7,1,晴/晴,西南风4-5级/东北风4-5级
2017-01-04,6,-2,晴/晴,东北风4-5级/东北风4-5级
2017-01-05,5,-1,多云/多云,东北风4-5级/东南风4-5级
2017-01-06,6,0,晴/多云,东南风4-5级/东北风4-5级
2017-01-07,6,-2,多云/雨夹雪,东北风4-5级/北风4-5级
2017-01-08,0,-6,多云/晴,北风5-6级/北风6-7级
2017-01-09,-1,-6,晴/晴,北风6-7级/北风6-7级
2017-01-10,0,-5,晴/晴,北风6-7级/西北风5-6级
2017-01-11,3,-3,晴/晴,西风5-6级/北风4-5级
2017-01-12,-1,-7,晴/晴,北风4-5级/北风5-6级
2017-01-13,-3,-9,晴/晴,北风6-7级/北风6-7级
2017-01-14,-4,-8,晴/晴,北风5-6级/北风5-6级
2017-01-15,-1,-7,晴/晴,北风4-5级/北风4-5级
2017-01-16,1,-5,晴/多云,北风4-5级/北风4-5级
2017-01-17,2,-4,多云/阴,西南风4-5级/北风4-5级
2017-01-18,0,-5,多云/阴,北风4-5级/东风4-5级
2017-01-19,-3,-9,中雪/小雪,北风6-7级/北风7-8级
2017-01-20,-6,-10,多云/晴,北风7-8级/西风5-6级
2017-01-21,0,-10,多云/晴,西风5-6级/北风6-7级
2017-01-22,-5,-10,晴/晴,北风6-7级/北风5-6级
2017-01-23,-2,-9,晴/晴,北风4-5级/北风4-5级
2017-01-24,0,-6,晴/晴,北风4-5级/北风4-5级
2017-01-25,4,-2,晴/多云,西南风4-5级/西南风5-6级
2017-01-26,5,-6,雨夹雪/多云,西南风5-6级/北风6-7级
2017-01-27,1,-4,晴/晴,北风5-6级/西南风4-5级
2017-01-28,4,-5,多云/中雪,西南风5-6级/西南风5-6级
2017-01-29,0,-10,小雪/多云,北风6-7级/北风6-7级
2017-01-30,-4,-7,晴/晴,北风6-7级/西北风4-5级
2017-01-31,2,-6,晴/晴,西风5-6级/北风6-7级
2016-12-01,7,1,晴/晴,西北风5-6级/西南风4-5级
2016-12-02,10,5,晴/晴,西风5-6级/西南风4-5级
2016-12-03,12,6,晴/多云,西南风5-6级/西南风4-5级
2016-12-04,10,-1,多云/多云,北风4-5级/北风5-6级
2016-12-05,2,-2,晴/晴,北风5-6级/北风4-5级
2016-12-06,7,0,晴/晴,西南风5-6级/西北风5-6级
2016-12-07,4,-1,晴/多云,北风5-6级/西南风4-5级
2016-12-08,7,-3,阴/多云,西北风6-7级/西北风6-7级
2016-12-09,1,-3,晴/晴,西北风5-6级/北风4-5级
2016-12-10,5,-1,晴/晴,西北风4-5级/西南风4-5级
2016-12-11,7,1,晴/多云,西南风4-5级/西南风4-5级
2016-12-12,8,-3,小雨/多云,北风5-6级/北风6-7级
2016-12-13,-2,-8,多云/晴,北风6-7级/北风6-7级
2016-12-14,-4,-7,晴/晴,北风6-7级/北风5-6级
2016-12-15,-1,-5,晴/晴,北风5-6级/北风4-5级
2016-12-16,6,2,晴/晴,西南风5-6级/西南风5-6级
2016-12-17,9,4,晴/晴,西南风4-5级/西南风4-5级
2016-12-18,9,3,晴/晴,西南风4-5级/西风4-5级
2016-12-19,6,0,雾/雾,西北风4-5级/西北风4-5级
2016-12-20,5,1,多云/多云,东风4-5级/东风4-5级
2016-12-21,5,-4,小雨/雨夹雪,北风4-5级/北风6-7级
2016-12-22,-4,-8,阴/多云,西北风6-7级/西北风6-7级
2016-12-23,-3,-7,多云/晴,北风6-7级/北风4-5级
2016-12-24,2,-4,晴/晴,北风4-5级/南风4-5级
2016-12-25,5,-6,多云/雨夹雪,西南风4-5级/北风5-6级
2016-12-26,-3,-9,小雪/晴,北风6-7级/北风6-7级
2016-12-27,-4,-8,晴/晴,北风6-7级/西南风4-5级
2016-12-28,2,-5,阵雪/多云,西风5-6级/北风5-6级
2016-12-29,0,-4,晴/晴,西北风5-6级/西南风4-5级
2016-12-30,5,1,晴/多云,西南风4-5级/西南风4-5级
2016-12-31,5,1,晴/晴,西南风4-5级/西南风4-5级
2016-11-01,9,3,晴/多云,北风4-5级/西风4-5级
2016-11-02,13,8,多云/多云,西风5-6级/西风5-6级
2016-11-03,15,10,晴/晴,西南风5-6级/西南风5-6级
2016-11-04,16,11,晴/晴,西南风5-6级/西南风4-5级
2016-11-05,15,3,晴/晴,西南风4-5级/东北风5-6级
2016-11-06,10,4,晴/多云,东北风5-6级/东北风4-5级
2016-11-07,7,0,多云/多云,北风5-6级/北风5-6级
2016-11-08,4,-1,晴/晴,北风5～6级/北风4～5级
2016-11-09,7,1,晴/阴,西南风4～5级/西南风5～6级
2016-11-10,11,6,小雨/多云,西南风5-6级/西北风6-7级
2016-11-11,12,8,晴/晴,北风4-5级/南风4-5级
2016-11-12,13,8,晴/晴,北风4-5级/南风4-5级
2016-11-13,14,8,晴/多云,西南风5-6级/西南风5-6级
2016-11-14,11,0,晴/晴,北风5-6级/北风6-7级
2016-11-15,6,1,晴/晴,北风5-6级/南风4-5级
2016-11-16,13,6,晴/晴,西南风5-6级/东北风4-5级
2016-11-17,12,8,晴/多云,东风4-5级/南风4-5级
2016-11-18,14,10,小雨/小雨,东南风4-5级/北风4-5级
2016-11-19,9,0,多云/晴,北风5-6级/北风5-6级
2016-11-20,5,-2,晴/多云,东北风5-6级/东北风5-6级
2016-11-21,0,-7,小雪/多云,东北风6-7级/北风6-7级
2016-11-22,-3,-7,多云/多云,北风6-7级/北风5-6级
2016-11-23,0,-4,多云/多云,西北风4-5级/西北风4-5级
2016-11-24,4,-1,晴/晴,西北风4-5级/西风4-5级
2016-11-25,7,3,多云/阴,西风4-5级/西南风5-6级
2016-11-26,8,2,阴/晴,西南风5-6级/北风5-6级
2016-11-27,8,-1,晴/晴,北风5-6级/北风5-6级
2016-11-28,6,0,晴/晴,西北风4-5级/北风4-5级
2016-11-29,6,3,晴/小雨,东北风4-5级/南风4-5级
2016-11-30,8,1,小雨/晴,西南风5-6级/西北风5-6级
2016-10-01,24,18,多云/多云,南风4-5级/南风4-5级
2016-10-02,23,18,多云/晴,东南风4-5级/南风4-5级
2016-10-03,24,15,晴/晴,东北风5-6级/东北风5-6级
2016-10-04,22,14,多云/阵雨,东南风4-5级/北风5-6级
2016-10-05,17,10,多云/晴,北风5-6级/东北风5-6级
2016-10-06,19,13,晴/晴,东北风4-5级/东北风4-5级
2016-10-07,18,12,阵雨/阴,西北风6-7级/西北风6-7级
2016-10-08,16,9,晴/晴,西北风6-7级/北风6-7级
2016-10-09,16,11,晴/多云,北风5-6级/南风4-5级
2016-10-10,20,13,多云/多云,南风5-6级/北风5-6级
2016-10-11,19,11,晴/晴,北风5-6级/北风5-6级
2016-10-12,18,14,晴/晴,东风4-5级/西南风4-5级
2016-10-13,21,16,多云/晴,西南风5-6级/西南风4-5级
2016-10-14,22,16,晴/晴,西南风5-6级/西南风4-5级
2016-10-15,22,16,多云/阵雨,南风4-5级/南风4-5级
2016-10-16,19,16,阴/多云,南风4-5级/北风5-6级
2016-10-17,18,12,晴/晴,北风5-6级/北风4-5级
2016-10-18,20,14,晴/晴,南风4-5级/南风4-5级
2016-10-19,23,13,晴/晴,西南风4-5级/东北风5-6级
2016-10-20,17,11,晴/晴,东北风6-7级/东北风5-6级
2016-10-21,19,9,多云/阵雨,西南风4-5级/北风6-7级
2016-10-22,13,7,多云/晴,北风6-7级/北风6-7级
2016-10-23,15,10,多云/多云,东北风5-6级/东北风4-5级
2016-10-24,16,11,小雨/阵雨,东风4-5级/东风4-5级
2016-10-25,17,10,晴/多云,西风4-5级/东北风5-6级
2016-10-26,14,7,多云/晴,东北风5-6级/东北风4-5级
2016-10-27,13,7,小雨/小雨,东北风4-5级/北风5-6级
2016-10-28,10,4,多云/晴,北风6-7级/北风6-7级
2016-10-29,10,6,晴/多云,北风5-6级/西南风4-5级
2016-10-30,13,4,多云/阴,西南风5-6级/北风5-6级
2016-10-31,10,2,多云/晴,东北风5-6级/北风5-6级
2016-09-01,20,19,小雨/多云,西风6-7级/西风4-5级
2016-09-02,26,20,多云/多云,东南风4-5级/东南风4-5级
2016-09-03,26,20,阵雨/多云,北风4-5级/东北风4-5级
2016-09-04,27,20,晴/多云,东南风4-5级/东南风4-5级
2016-09-05,26,21,阵雨/多云,东南风4-5级/西南风4-5级
2016-09-06,28,22,晴/阴,西南风4-5级/西南风4-5级
2016-09-07,26,20,阵雨/多云,西南风4-5级/西南风4-5级
2016-09-08,27,20,多云/晴,西南风4-5级/西南风4-5级
2016-09-09,28,20,多云/阵雨,南风4-5级/南风4-5级
2016-09-10,27,20,多云/多云,南风4-5级/北风4-5级
2016-09-11,26,19,多云/雷阵雨,东风4-5级/东南风4-5级
2016-09-12,24,19,雷阵雨/多云,东南风4-5级/东北风4-5级
2016-09-13,24,18,多云/晴,东北风4-5级/南风4-5级
2016-09-14,26,19,晴/晴,南风4-5级/南风4-5级
2016-09-15,27,20,晴/晴,南风4-5级/南风4-5级
2016-09-16,27,19,晴/多云,南风4-5级/东北风5-6级
2016-09-17,25,16,晴/晴,东北风5-6级/北风5-6级
2016-09-18,23,16,晴/晴,北风6-7级/北风6-7级
2016-09-19,23,16,晴/晴,东北风6-7级/东北风5-6级
2016-09-20,24,17,晴/晴,东北风4-5级/东北风4-5级
2016-09-21,24,18,晴/晴,南风4-5级/南风4-5级
2016-09-22,24,18,晴/多云,南风4-5级/南风4-5级
2016-09-23,24,20,多云/多云,南风4-5级/南风5-6级
2016-09-24,25,20,晴/多云,南风5-6级/南风5-6级
2016-09-25,25,19,晴/晴,南风4-5级/南风4-5级
2016-09-26,24,18,多云/多云,南风4-5级/西南风4-5级
2016-09-27,23,12,阵雨/晴,北风6-7级/北风6-7级
2016-09-28,16,11,晴/晴,北风6-7级/北风5-6级
2016-09-29,20,14,晴/晴,北风4-5级/北风4-5级
2016-09-30,23,17,晴/晴,南风4-5级/南风4-5级
2016-08-01,26,23,阵雨/雷阵雨,东南风4-5级/北风4-5级
2016-08-02,28,23,多云/多云,东风4-5级/东风4-5级
2016-08-03,29,23,晴/晴,东风4-5级/东风4-5级
2016-08-04,30,23,晴/晴,东风4-5级/南风4-5级
2016-08-05,31,24,晴/晴,南风4-5级/南风4-5级
2016-08-06,30,23,晴/雷阵雨,南风4-5级/南风4-5级
2016-08-07,27,24,中雨/小雨,南风4-5级/东风4-5级
2016-08-08,29,23,小雨/多云,东风4-5级/东南风4-5级
2016-08-09,30,24,晴/晴,南风4-5级/南风4-5级
2016-08-10,31,25,晴/晴,南风4-5级/南风4-5级
2016-08-11,32,26,晴/晴,南风4-5级/南风4-5级
2016-08-12,31,26,多云/阵雨,南风4-5级/南风4-5级
2016-08-13,29,25,中到大雨/多云,西南风4-5级/西南风4-5级
2016-08-14,32,25,晴/晴,北风4-5级/北风4-5级
2016-08-15,31,24,多云/多云,北风4-5级/北风4-5级
2016-08-16,32,24,晴/晴,北风4-5级/北风4-5级
2016-08-17,31,24,晴/多云,东南风4-5级/东南风4-5级
2016-08-18,28,24,阵雨/小雨,东南风4-5级/东南风5-6级
2016-08-19,27,24,中到大雨/大雨,南风5-6级/东南风5-6级
2016-08-20,29,23,多云/多云,东风5-6级/东北风4-5级
2016-08-21,31,23,晴/晴,东北风4-5级/东北风4-5级
2016-08-22,31,24,晴/晴,北风4-5级/北风4-5级
2016-08-23,31,24,晴/多云,北风4-5级/南风4-5级
2016-08-24,29,23,多云/小到中雨,南风4-5级/南风4-5级
2016-08-25,25,18,中雨/多云,北风6-7级/北风6-7级
2016-08-26,27,19,晴/晴,北风6-7级/北风5-6级
2016-08-27,28,20,晴/晴,无持续风向4-5级/北风4-5级
2016-08-28,28,20,晴/晴,北风4-5级/北风5-6级
2016-08-29,27,20,晴/晴,北风6-7级/北风7-8级
2016-08-30,25,19,晴/多云,北风7-8级/西北风7-8级
2016-08-31,23,18,小到中雨/多云,西北风7-8级/西北风7-8级
2016-07-01,26,20,雷阵雨/多云,北风5-6级/北风4-5级
2016-07-02,29,21,晴/晴,西北风4-5级/南风4-5级
2016-07-03,28,20,晴/晴,南风4-5级/东南风4-5级
2016-07-04,26,19,雾/多云,东风4-5级/东北风5-6级
2016-07-05,26,19,阴/晴,东北风5-6级/东北风4-5级
2016-07-06,28,20,晴/晴,东北风4-5级/东南风4-5级
2016-07-07,26,20,晴/多云,东南风4-5级/东南风4-5级
2016-07-08,26,22,晴/多云,南风4-5级/南风4-5级
2016-07-09,28,22,晴/晴,南风4-5级/南风4-5级
2016-07-10,29,22,晴/晴,南风4-5级/南风4-5级
2016-07-11,30,22,晴/晴,南风4-5级/南风4-5级
2016-07-12,29,23,晴/多云,南风4-5级/北风4-5级
2016-07-13,29,24,多云/晴,北风4-5级/北风5-6级
2016-07-14,33,23,晴/多云,北风4-5级/北风4-5级
2016-07-15,28,21,多云/阵雨,东风4-5级/东风5-6级
2016-07-16,26,20,多云/多云,东北风5-6级/东北风4-5级
2016-07-17,28,22,晴/晴,西南风4-5级/西南风4-5级
2016-07-18,29,22,晴/多云,东南风4-5级/东南风4-5级
2016-07-19,27,22,多云/小雨,东南风5-6级/东南风5-6级
2016-07-20,24,22,大到暴雨/大到暴雨,东南风6-7级/东南风6-7级
2016-07-21,26,22,阵雨/多云,东南风6-7级/南风5-6级
2016-07-22,26,23,阵雨/阵雨,南风5-6级/南风4-5级
2016-07-23,28,24,阵雨/阵雨,南风4-5级/南风4-5级
2016-07-24,29,23,多云/多云,南风4-5级/南风4-5级
2016-07-25,29,23,阵雨/雷阵雨,南风4-5级/南风5-6级
2016-07-26,27,23,阵雨/多云,西风4-5级/西北风4-5级
2016-07-27,30,24,多云/晴,西北风4-5级/西南风4-5级
2016-07-28,30,23,晴/晴,南风4-5级/南风4-5级
2016-07-29,29,23,晴/晴,东南风4-5级/东风4-5级
2016-07-30,29,24,晴/多云,东风4-5级/东南风4-5级
2016-07-31,28,23,阵雨/中到大雨,东南风4-5级/南风4-5级
2016-06-01,26,18,晴/晴,北风4-5级/北风4-5级
2016-06-02,28,18,晴/晴,北风4-5级/西南风4-5级
2016-06-03,25,17,晴/多云,南风4-5级/南风4-5级
2016-06-04,24,17,多云/晴,南风4-5级/南风4-5级
2016-06-05,26,17,晴/晴,南风4-5级/南风4-5级
2016-06-06,25,17,晴/多云,南风4-5级/南风4-5级
2016-06-07,24,17,多云/多云,北风4-5级/西北风4-5级
2016-06-08,27,18,晴/晴,西南风4-5级/南风4-5级
2016-06-09,27,18,晴/晴,南风4-5级/南风6-7级
2016-06-10,25,18,多云/雷阵雨,南风6-7级/南风5-6级
2016-06-11,25,17,多云/晴,南风4-5级/北风4-5级
2016-06-12,27,18,晴/晴,北风4-5级/西南风4-5级
2016-06-13,27,19,晴/多云,西北风4-5级/南风4-5级
2016-06-14,22,17,大雨/中到大雨,东南风4-5级/东南风7-8级
2016-06-15,24,18,小雨/晴,北风6-7级/西北风4-5级
2016-06-16,27,20,晴/晴,西南风4-5级/西南风5-6级
2016-06-17,29,20,晴/多云,西南风5-6级/西南风5-6级
2016-06-18,26,20,雷阵雨/多云,南风5-6级/南风4-5级
2016-06-19,28,21,晴/晴,南风4-5级/南风4-5级
2016-06-20,26,19,阵雨/雾,东南风4-5级/东南风4-5级
2016-06-21,23,19,雾/雾,东南风4-5级/东南风4-5级
2016-06-22,24,19,雾/雷阵雨,东南风4-5级/南风4-5级
2016-06-23,24,19,雷阵雨/小雨,南风5-6级/南风5-6级
2016-06-24,28,19,多云/晴,北风5-6级/西北风5-6级
2016-06-25,29,20,晴/晴,西北风5-6级/西南风4-5级
2016-06-26,30,22,晴/晴,西南风4-5级/西南风4-5级
2016-06-27,28,21,晴/多云,南风4-5级/南风5-6级
2016-06-28,26,20,多云/多云,南风5-6级/南风5-6级
2016-06-29,24,20,多云/阵雨,南风5-6级/南风4-5级
2016-06-30,26,20,多云/雷阵雨,南风4-5级/南风5-6级
2016-05-01,23,12,多云/多云,南风5-6级/南风6-7级
2016-05-02,17,9,小雨/大到暴雨,东南风6-7级/北风6-7级
2016-05-03,13,9,中到大雨/多云,西北风7-8级/西北风7-8级
2016-05-04,21,13,晴/多云,西北风6-7级/南风5-6级
2016-05-05,17,10,雷阵雨/阴,南风5-6级/南风6-7级
2016-05-06,20,12,晴/晴,西北风6-7级/西北风5-6级
2016-05-07,22,12,晴/晴,北风4-5级/北风4-5级
2016-05-08,22,13,晴/晴,南风4-5级/南风4-5级
2016-05-09,20,13,多云/多云,南风4-5级/西南风4-5级
2016-05-10,24,14,晴/晴,西风4-5级/西北风4-5级
2016-05-11,22,12,多云/多云,南风5-6级/南风6-7级
2016-05-12,18,10,中雨/多云,西南风6-7级/北风6-7级
2016-05-13,21,12,晴/晴,北风4-5级/南风4-5级
2016-05-14,17,10,多云/中到大雨,南风5-6级/南风5-6级
2016-05-15,17,11,小雨/晴,西北风5-6级/西风5-6级
2016-05-16,22,15,晴/晴,西风5-6级/西南风5-6级
2016-05-17,26,16,晴/晴,西南风6-7级/西南风4-5级
2016-05-18,25,15,晴/晴,南风6-7级/南风5-6级
2016-05-19,23,15,晴/晴,南风4-5级/东南风4-5级
2016-05-20,23,16,晴/晴,东南风4-5级/东南风4-5级
2016-05-21,26,17,晴/晴,东北风4-5级/北风4-5级
2016-05-22,27,15,晴/多云,北风4-5级/东南风4-5级
2016-05-23,20,13,中雨/阵雨,东南风4-5级/西南风5-6级
2016-05-24,22,15,晴/晴,西南风5-6级/西南风5-6级
2016-05-25,23,17,多云/多云,西南风4-5级/西南风4-5级
2016-05-26,26,16,晴/晴,西南风4-5级/西北风4-5级
2016-05-27,26,17,晴/多云,南风4-5级/西南风4-5级
2016-05-28,24,17,多云/多云,西南风4-5级/西南风4-5级
2016-05-29,27,17,晴/晴,北风4-5级/西北风4-5级
2016-05-30,26,17,晴/多云,西南风4-5级/西南风5-6级
2016-05-31,23,16,多云/晴,东北风6-7级/东北风5-6级
